_start,_stop,_time,_value
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T00:59:15Z,309
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T00:59:20Z,309
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T00:59:25Z,308
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T00:59:30Z,308
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T00:59:35Z,309
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T00:59:41Z,311
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T00:59:46Z,312
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T00:59:51Z,311
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T00:59:56Z,312
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:01Z,312
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:06Z,313
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:11Z,311
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:16Z,307
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:21Z,305
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:26Z,296
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:31Z,298
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:36Z,295
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:41Z,297
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:47Z,302
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:52Z,296
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:00:57Z,296
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:02Z,296
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:07Z,296
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:12Z,302
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:17Z,306
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:22Z,304
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:27Z,301
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:32Z,300
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:37Z,300
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:42Z,296
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:48Z,300
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:53Z,298
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:01:58Z,306
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:03Z,304
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:08Z,296
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:13Z,301
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:18Z,292
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:23Z,294
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:28Z,295
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:33Z,299
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:38Z,302
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:43Z,302
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:49Z,296
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:54Z,304
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:02:59Z,302
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:04Z,299
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:09Z,296
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:14Z,301
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:19Z,300
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:24Z,302
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:29Z,306
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:34Z,307
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:39Z,298
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:44Z,300
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:50Z,305
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:03:55Z,309
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:00Z,312
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:05Z,310
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:10Z,315
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:15Z,314
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:20Z,311
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:25Z,312
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:30Z,306
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:35Z,310
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:40Z,313
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:45Z,311
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:50Z,312
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:04:56Z,313
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:01Z,309
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:06Z,310
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:11Z,311
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:16Z,312
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:21Z,309
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:26Z,312
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:31Z,308
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:36Z,308
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:41Z,313
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:46Z,316
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:51Z,317
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:05:57Z,315
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:02Z,313
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:07Z,314
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:12Z,316
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:17Z,314
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:22Z,313
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:27Z,311
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:32Z,314
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:37Z,308
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:42Z,301
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:47Z,299
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:52Z,300
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:06:58Z,308
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:03Z,305
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:08Z,309
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:13Z,306
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:18Z,302
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:23Z,306
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:28Z,307
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:33Z,304
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:38Z,302
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:43Z,311
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:48Z,306
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:53Z,314
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:07:58Z,308
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:04Z,318
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:09Z,322
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:14Z,321
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:19Z,317
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:24Z,311
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:29Z,314
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:34Z,317
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:39Z,316
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:44Z,316
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:49Z,314
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:54Z,315
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:08:59Z,317
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:09:05Z,316
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:09:10Z,313
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:09:15Z,306
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:09:20Z,303
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:09:25Z,307
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-04T01:09:30Z,315
